window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
30,2019-06-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,1098,"{'chop': 748, 'trend_up': 195, 'trend_down': 155}","{-1: 602, 1: 487, 0: 9}",49,186,0.3118279569892473,0.42473118279569894,-0.011533339048400149,-0.008560525726453605,-0.08970821500050574,11,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.011533339048400149, 'gross_cumulative_return': -0.008560525726453605, 'gross_mean_return': -0.000250848134358724, 'gross_volatility': 0.026299144222897707, 'gross_sharpe_like': -0.009538262242781256, 'cost_impact': 0.0029728133219465436, 'mean_return': -0.0004508481343587233, 'volatility': 0.026299144222897707, 'sharpe_like': -0.017143072433748102, 'win_rate': 0.4, 'avg_trade_return': -0.0004508481343587233, 'profit_factor': 0.9584520166304732, 'expectancy': -0.0004508481343587223, 'avg_win': 0.026001039552688596, 'avg_loss': -0.018085439925723604, 'gross_profit': 0.15600623731613159, 'gross_loss': -0.16276895933151245, 'max_drawdown': -0.08970821500050574, 'max_drawdown_duration': 11}","{'chop': 140, 'trend_up': 29, 'trend_down': 17}","{'trend_down': 145, 'chop': 41}","{-1: 101, 1: 80, 0: 5}","{1: 171, -1: 15}"
31,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,1104,"{'chop': 803, 'trend_down': 168, 'trend_up': 133}","{-1: 641, 1: 450, 0: 13}",49,186,0.7204301075268817,0.6021505376344086,0.03890919323069508,0.04202474367894715,-0.132571502136683,13,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.03890919323069508, 'gross_cumulative_return': 0.04202474367894715, 'gross_mean_return': 0.0035124897956848146, 'gross_volatility': 0.04037045288317318, 'gross_sharpe_like': 0.08700645013444613, 'cost_impact': 0.003115550448252069, 'mean_return': 0.003312489795684812, 'volatility': 0.04037045288317318, 'sharpe_like': 0.08205233181977732, 'win_rate': 0.6, 'avg_trade_return': 0.003312489795684812, 'profit_factor': 1.238237575620701, 'expectancy': 0.003312489795684815, 'avg_win': 0.028694391324785025, 'avg_loss': -0.0347603624979655, 'gross_profit': 0.2582495219230652, 'gross_loss': -0.208562174987793, 'max_drawdown': -0.132571502136683, 'max_drawdown_duration': 13}","{'chop': 105, 'trend_up': 80, 'trend_down': 1}","{'chop': 127, 'trend_up': 59}","{1: 122, -1: 61, 0: 3}","{-1: 129, 1: 57}"
32,2019-08-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,1104,"{'chop': 767, 'trend_up': 177, 'trend_down': 160}","{-1: 600, 1: 489, 0: 15}",49,174,0.8563218390804598,0.7701149425287356,-0.026358603249829526,-0.023621603775240585,-0.1341706137916645,12,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.08045977011494253, 'turnover': 0.16091954022988506, 'cumulative_return': -0.026358603249829526, 'gross_cumulative_return': -0.023621603775240585, 'gross_mean_return': -0.0009587492261614118, 'gross_volatility': 0.040249373814744395, 'gross_sharpe_like': -0.023820227131339793, 'cost_impact': 0.0027369994745889414, 'mean_return': -0.001158749226161413, 'volatility': 0.04024937381474439, 'sharpe_like': -0.028789248535760655, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.001158749226161413, 'profit_factor': 0.927682724022136, 'expectancy': -0.001158749226161413, 'avg_win': 0.03468355875015259, 'avg_loss': -0.028040480208396914, 'gross_profit': 0.20810135250091552, 'gross_loss': -0.2243238416671753, 'max_drawdown': -0.1341706137916645, 'max_drawdown_duration': 12}","{'chop': 131, 'trend_up': 24, 'trend_down': 19}","{'chop': 106, 'trend_up': 49, 'trend_down': 19}","{-1: 93, 1: 77, 0: 4}","{-1: 115, 1: 59}"
33,2019-09-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,1092,"{'chop': 758, 'trend_up': 174, 'trend_down': 160}","{-1: 606, 1: 466, 0: 20}",49,186,0.6505376344086021,0.5053763440860215,0.3592279189946386,0.36324442962308257,-0.13681907998226528,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.3592279189946386, 'gross_cumulative_return': 0.36324442962308257, 'gross_mean_return': 0.02499869664510091, 'gross_volatility': 0.09623179129081864, 'gross_sharpe_like': 0.2597758631506011, 'cost_impact': 0.004016510628443992, 'mean_return': 0.024798696645100912, 'volatility': 0.09623179129081864, 'sharpe_like': 0.25769754789410143, 'win_rate': 0.6, 'avg_trade_return': 0.024798696645100912, 'profit_factor': 2.0037056285359025, 'expectancy': 0.024798696645100905, 'avg_win': 0.08250972967147827, 'avg_loss': -0.061767852894465125, 'gross_profit': 0.7425875670433044, 'gross_loss': -0.37060711736679075, 'max_drawdown': -0.13681907998226528, 'max_drawdown_duration': 4}","{'chop': 122, 'trend_down': 61, 'trend_up': 3}","{'trend_down': 84, 'chop': 65, 'trend_up': 37}","{1: 97, -1: 88, 0: 1}","{-1: 106, 1: 80}"
34,2019-10-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,1098,"{'chop': 737, 'trend_down': 191, 'trend_up': 170}","{-1: 581, 1: 497, 0: 20}",49,180,0.6888888888888889,0.8166666666666667,-0.07000512351148613,-0.06738194898669825,-0.17954082014891404,12,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.07000512351148613, 'gross_cumulative_return': -0.06738194898669825, 'gross_mean_return': -0.004132768937519619, 'gross_volatility': 0.04218588964449425, 'gross_sharpe_like': -0.09796566985660318, 'cost_impact': 0.0026231745247878857, 'mean_return': -0.00433276893751962, 'volatility': 0.04218588964449425, 'sharpe_like': -0.10270659156491434, 'win_rate': 0.6428571428571429, 'avg_trade_return': -0.00433276893751962, 'profit_factor': 0.7751566312563944, 'expectancy': -0.0043327689375196165, 'avg_win': 0.02323595027923584, 'avg_loss': -0.053956463527679445, 'gross_profit': 0.20912355251312256, 'gross_loss': -0.2697823176383972, 'max_drawdown': -0.17954082014891404, 'max_drawdown_duration': 12}","{'chop': 125, 'trend_up': 46, 'trend_down': 9}","{'chop': 131, 'trend_up': 36, 'trend_down': 13}","{1: 122, -1: 54, 0: 4}","{1: 128, -1: 52}"
35,2019-11-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,1092,"{'chop': 735, 'trend_down': 179, 'trend_up': 178}","{1: 552, -1: 521, 0: 19}",49,186,0.5591397849462365,0.7526881720430108,0.17665900957950997,0.18016062957447132,-0.1275274179274558,9,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.17665900957950997, 'gross_cumulative_return': 0.18016062957447132, 'gross_mean_return': 0.012468528747558594, 'gross_volatility': 0.053600481460173544, 'gross_sharpe_like': 0.23261971549309707, 'cost_impact': 0.003501619994961347, 'mean_return': 0.01226852874755859, 'volatility': 0.053600481460173544, 'sharpe_like': 0.22888840572587776, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.01226852874755859, 'profit_factor': 1.903371733206067, 'expectancy': 0.01226852874755859, 'avg_win': 0.03877402286529541, 'avg_loss': -0.04074245948791504, 'gross_profit': 0.3877402286529541, 'gross_loss': -0.20371229743957522, 'max_drawdown': -0.1275274179274558, 'max_drawdown_duration': 9}","{'chop': 160, 'trend_down': 17, 'trend_up': 9}","{'chop': 108, 'trend_up': 59, 'trend_down': 19}","{1: 108, -1: 75, 0: 3}","{1: 104, -1: 82}"
36,2019-12-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,1098,"{'chop': 753, 'trend_up': 217, 'trend_down': 128}","{1: 605, -1: 475, 0: 18}",49,180,0.9666666666666667,0.6833333333333333,-0.12875260521395193,-0.12628527973808334,-0.14304089846815005,13,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.12875260521395193, 'gross_cumulative_return': -0.12628527973808334, 'gross_mean_return': -0.009413084813526698, 'gross_volatility': 0.01973205323845221, 'gross_sharpe_like': -0.4770453788956564, 'cost_impact': 0.002467325475868587, 'mean_return': -0.0096130848135267, 'volatility': 0.01973205323845221, 'sharpe_like': -0.48718117153634616, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.0096130848135267, 'profit_factor': 0.26139772111688836, 'expectancy': -0.009613084813526697, 'avg_win': 0.007938358592987062, 'avg_loss': -0.022776667368412017, 'gross_profit': 0.04763015155792237, 'gross_loss': -0.18221333894729613, 'max_drawdown': -0.14304089846815005, 'max_drawdown_duration': 13}","{'chop': 176, 'trend_down': 4}","{'chop': 178, 'trend_up': 2}","{-1: 101, 1: 70, 0: 9}","{-1: 128, 1: 50, 0: 2}"
37,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,1092,"{'chop': 780, 'trend_up': 197, 'trend_down': 115}","{1: 601, -1: 471, 0: 20}",49,186,0.8763440860215054,0.6236559139784946,-0.023385351465270765,-0.02044539348538499,-0.09455307295774307,8,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.023385351465270765, 'gross_cumulative_return': -0.02044539348538499, 'gross_mean_return': -0.0009210944175720215, 'gross_volatility': 0.030910777353996097, 'gross_sharpe_like': -0.029798487660904583, 'cost_impact': 0.0029399579798857767, 'mean_return': -0.0011210944175720212, 'volatility': 0.030910777353996097, 'sharpe_like': -0.03626872287076559, 'win_rate': 0.5333333333333333, 'avg_trade_return': -0.0011210944175720212, 'profit_factor': 0.8903858675219104, 'expectancy': -0.0011210944175720234, 'avg_win': 0.017074782061576844, 'avg_loss': -0.021916381822313584, 'gross_profit': 0.13659825649261476, 'gross_loss': -0.15341467275619508, 'max_drawdown': -0.09455307295774307, 'max_drawdown_duration': 8}","{'chop': 131, 'trend_up': 55}","{'chop': 154, 'trend_up': 32}","{1: 118, -1: 59, 0: 9}","{1: 137, -1: 46, 0: 3}"
38,2020-02-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,1092,"{'chop': 816, 'trend_up': 162, 'trend_down': 114}","{1: 604, -1: 465, 0: 23}",49,186,0.8333333333333334,0.3924731182795699,0.07320203741264186,0.07641159210119297,-0.027005821823978482,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.07320203741264186, 'gross_cumulative_return': 0.07641159210119297, 'gross_mean_return': 0.005112651983896891, 'gross_volatility': 0.020417712216202713, 'gross_sharpe_like': 0.2504027841003502, 'cost_impact': 0.0032095546885511084, 'mean_return': 0.004912651983896891, 'volatility': 0.020417712216202713, 'sharpe_like': 0.24060736736206903, 'win_rate': 0.5333333333333333, 'avg_trade_return': 0.004912651983896891, 'profit_factor': 1.86624201294611, 'expectancy': 0.00491265198389689, 'avg_win': 0.019844766366481782, 'avg_loss': -0.012152621596200128, 'gross_profit': 0.15875813093185426, 'gross_loss': -0.08506835117340089, 'max_drawdown': -0.027005821823978482, 'max_drawdown_duration': 5}",{'chop': 186},"{'chop': 155, 'trend_up': 31}","{1: 99, -1: 85, 0: 2}","{-1: 127, 1: 59}"
39,2020-03-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,1104,"{'chop': 862, 'trend_up': 157, 'trend_down': 85}","{1: 636, -1: 448, 0: 20}",49,180,0.7222222222222222,0.8111111111111111,0.17455067926715584,0.1778070521018884,-0.02165266532897947,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.17455067926715584, 'gross_cumulative_return': 0.1778070521018884, 'gross_mean_return': 0.01207811917577471, 'gross_volatility': 0.026467594114498227, 'gross_sharpe_like': 0.45633611893567033, 'cost_impact': 0.0032563728347325682, 'mean_return': 0.011878119175774709, 'volatility': 0.02646759411449823, 'sharpe_like': 0.448779708665254, 'win_rate': 0.6428571428571429, 'avg_trade_return': 0.011878119175774709, 'profit_factor': 3.117900593125318, 'expectancy': 0.01187811917577471, 'avg_win': 0.027201314841376407, 'avg_loss': -0.01570363302230835, 'gross_profit': 0.24481183357238767, 'gross_loss': -0.07851816511154175, 'max_drawdown': -0.02165266532897947, 'max_drawdown_duration': 2}","{'chop': 140, 'trend_down': 27, 'trend_up': 13}","{'chop': 162, 'trend_down': 18}","{1: 99, -1: 79, 0: 2}","{1: 108, -1: 72}"
40,2020-04-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,1098,"{'chop': 850, 'trend_up': 169, 'trend_down': 79}","{1: 641, -1: 436, 0: 21}",49,186,0.8870967741935484,0.6236559139784946,-0.11545386434046645,-0.11277306213123317,-0.14796630831416047,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.11545386434046645, 'gross_cumulative_return': -0.11277306213123317, 'gross_mean_return': -0.007373404502868652, 'gross_volatility': 0.034406068706257106, 'gross_sharpe_like': -0.21430534728682096, 'cost_impact': 0.0026808022092332795, 'mean_return': -0.007573404502868653, 'volatility': 0.034406068706257106, 'sharpe_like': -0.22011827528238787, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.007573404502868653, 'profit_factor': 0.5226113045383428, 'expectancy': -0.0075734045028686536, 'avg_win': 0.024872479248046874, 'avg_loss': -0.023796346378326415, 'gross_profit': 0.12436239624023437, 'gross_loss': -0.23796346378326416, 'max_drawdown': -0.14796630831416047, 'max_drawdown_duration': 5}","{'chop': 109, 'trend_up': 77}","{'chop': 124, 'trend_up': 62}","{1: 134, -1: 48, 0: 4}","{-1: 97, 1: 89}"
41,2020-05-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,1104,"{'chop': 867, 'trend_up': 168, 'trend_down': 69}","{1: 651, -1: 431, 0: 22}",49,180,0.6777777777777778,0.5277777777777778,0.3580334053935339,0.36176383123303846,-0.07929950691896714,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.3580334053935339, 'gross_cumulative_return': 0.36176383123303846, 'gross_mean_return': 0.023808943373816355, 'gross_volatility': 0.058149366279970346, 'gross_sharpe_like': 0.4094445889433087, 'cost_impact': 0.0037304258395045586, 'mean_return': 0.023608943373816353, 'volatility': 0.05814936627997034, 'sharpe_like': 0.4060051705490125, 'win_rate': 0.6428571428571429, 'avg_trade_return': 0.023608943373816353, 'profit_factor': 2.969075382273332, 'expectancy': 0.02360894337381636, 'avg_win': 0.05537592047585381, 'avg_loss': -0.033571615409851076, 'gross_profit': 0.4983832842826843, 'gross_loss': -0.16785807704925537, 'max_drawdown': -0.07929950691896714, 'max_drawdown_duration': 3}","{'chop': 122, 'trend_up': 53, 'trend_down': 5}","{'trend_up': 90, 'chop': 70, 'trend_down': 20}","{1: 131, -1: 46, 0: 3}","{1: 103, -1: 77}"
42,2020-06-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,1098,"{'chop': 822, 'trend_up': 219, 'trend_down': 57}","{1: 672, -1: 402, 0: 24}",49,186,0.7580645161290323,0.3655913978494624,-0.16001777206558998,-0.15746164650224292,-0.22321763352923196,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.16001777206558998, 'gross_cumulative_return': -0.15746164650224292, 'gross_mean_return': -0.010155093669891358, 'gross_volatility': 0.05062216937192634, 'gross_sharpe_like': -0.20060565945486908, 'cost_impact': 0.002556125563347056, 'mean_return': -0.010355093669891357, 'volatility': 0.05062216937192634, 'sharpe_like': -0.20455649764456768, 'win_rate': 0.4666666666666667, 'avg_trade_return': -0.010355093669891357, 'profit_factor': 0.5724926776322602, 'expectancy': -0.010355093669891362, 'avg_win': 0.029714855957031248, 'avg_loss': -0.045416299593448645, 'gross_profit': 0.20800399169921874, 'gross_loss': -0.36333039674758916, 'max_drawdown': -0.22321763352923196, 'max_drawdown_duration': 6}","{'chop': 120, 'trend_up': 65, 'trend_down': 1}","{'trend_up': 109, 'chop': 77}","{1: 131, -1: 52, 0: 3}","{-1: 128, 1: 58}"
43,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,1104,"{'chop': 759, 'trend_up': 292, 'trend_down': 53}","{1: 733, -1: 351, 0: 20}",49,186,0.6827956989247311,0.6075268817204301,0.3278015125195821,0.33172736872468866,-0.13558250576913444,11,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.3278015125195821, 'gross_cumulative_return': 0.33172736872468866, 'gross_mean_return': 0.022356375058492025, 'gross_volatility': 0.08265082466783123, 'gross_sharpe_like': 0.27049185713924784, 'cost_impact': 0.003925856205106548, 'mean_return': 0.02215637505849203, 'volatility': 0.08265082466783123, 'sharpe_like': 0.26807203857356765, 'win_rate': 0.5333333333333333, 'avg_trade_return': 0.02215637505849203, 'profit_factor': 1.956148461567022, 'expectancy': 0.022156375058492026, 'avg_win': 0.08499168943166732, 'avg_loss': -0.049655412796565455, 'gross_profit': 0.6799335154533386, 'gross_loss': -0.3475878895759582, 'max_drawdown': -0.13558250576913444, 'max_drawdown_duration': 11}","{'chop': 162, 'trend_up': 21, 'trend_down': 3}","{'chop': 109, 'trend_up': 77}","{1: 105, -1: 80, 0: 1}","{1: 177, -1: 9}"
44,2020-08-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,1104,"{'chop': 781, 'trend_up': 270, 'trend_down': 53}","{1: 714, -1: 378, 0: 12}",49,168,0.4880952380952381,0.35714285714285715,-0.01662163020964358,-0.014053125593748717,-0.22344578870611687,8,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0026000000000000003, 'samples': 13, 'trade_count': 13, 'trade_rate': 0.07738095238095238, 'turnover': 0.15476190476190477, 'cumulative_return': -0.01662163020964358, 'gross_cumulative_return': -0.014053125593748717, 'gross_mean_return': 0.0009723397401662973, 'gross_volatility': 0.06653214162582514, 'gross_sharpe_like': 0.014614586520222182, 'cost_impact': 0.002568504615894862, 'mean_return': 0.0007723397401662943, 'volatility': 0.06653214162582514, 'sharpe_like': 0.011608520653219174, 'win_rate': 0.5384615384615384, 'avg_trade_return': 0.0007723397401662943, 'profit_factor': 1.0263476003352943, 'expectancy': 0.0007723397401663036, 'avg_win': 0.05587365710394724, 'avg_loss': -0.06351253051757812, 'gross_profit': 0.39111559972763066, 'gross_loss': -0.38107518310546873, 'max_drawdown': -0.22344578870611687, 'max_drawdown_duration': 8}","{'chop': 81, 'trend_up': 72, 'trend_down': 15}","{'chop': 149, 'trend_up': 19}","{1: 123, -1: 44, 0: 1}","{-1: 109, 1: 59}"
45,2020-09-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,1086,"{'chop': 702, 'trend_up': 335, 'trend_down': 49}","{1: 733, -1: 342, 0: 11}",49,186,0.5913978494623656,0.6935483870967742,0.21534422814071452,0.2189525426810739,-0.05009625117615857,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.21534422814071452, 'gross_cumulative_return': 0.2189525426810739, 'gross_mean_return': 0.014515010515848796, 'gross_volatility': 0.0515461462871664, 'gross_sharpe_like': 0.28159254495932395, 'cost_impact': 0.0036083145403593697, 'mean_return': 0.014315010515848794, 'volatility': 0.0515461462871664, 'sharpe_like': 0.27771252648256356, 'win_rate': 0.6, 'avg_trade_return': 0.014315010515848794, 'profit_factor': 2.067578948690854, 'expectancy': 0.014315010515848794, 'avg_win': 0.046206441264682346, 'avg_loss': -0.03352213560740153, 'gross_profit': 0.4158579713821411, 'gross_loss': -0.20113281364440921, 'max_drawdown': -0.05009625117615857, 'max_drawdown_duration': 2}","{'chop': 144, 'trend_up': 40, 'trend_down': 2}","{'trend_up': 73, 'chop': 72, 'trend_down': 41}","{1: 121, -1: 63, 0: 2}","{-1: 114, 1: 72}"
46,2020-10-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,1092,"{'chop': 705, 'trend_up': 361, 'trend_down': 26}","{1: 758, -1: 322, 0: 12}",49,180,0.8722222222222222,0.5722222222222222,0.1993424246621005,0.20266384174871033,-0.07093715285320434,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.1993424246621005, 'gross_cumulative_return': 0.20266384174871033, 'gross_mean_return': 0.013986664158957345, 'gross_volatility': 0.03990186565174574, 'gross_sharpe_like': 0.3505265713896617, 'cost_impact': 0.0033214170866098236, 'mean_return': 0.013786664158957343, 'volatility': 0.03990186565174574, 'sharpe_like': 0.3455142744272701, 'win_rate': 0.6428571428571429, 'avg_trade_return': 0.013786664158957343, 'profit_factor': 2.7320677786538092, 'expectancy': 0.013786664158957348, 'avg_win': 0.03382760956022474, 'avg_loss': -0.022287037563323973, 'gross_profit': 0.3044484860420227, 'gross_loss': -0.11143518781661987, 'max_drawdown': -0.07093715285320434, 'max_drawdown_duration': 4}","{'chop': 132, 'trend_down': 33, 'trend_up': 15}","{'chop': 135, 'trend_down': 30, 'trend_up': 15}","{-1: 96, 1: 77, 0: 7}","{-1: 116, 1: 64}"
47,2020-11-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,1086,"{'chop': 737, 'trend_up': 290, 'trend_down': 59}","{1: 701, -1: 371, 0: 14}",49,186,0.956989247311828,0.6290322580645161,-0.16924860625582372,-0.16671803861515766,-0.21486752955992494,7,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.16924860625582372, 'gross_cumulative_return': -0.16671803861515766, 'gross_mean_return': -0.010603602727254231, 'gross_volatility': 0.056515807881606143, 'gross_sharpe_like': -0.18762189066583831, 'cost_impact': 0.0025305676406660593, 'mean_return': -0.010803602727254235, 'volatility': 0.056515807881606143, 'sharpe_like': -0.19116072356050345, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.010803602727254235, 'profit_factor': 0.6315951199708655, 'expectancy': -0.010803602727254238, 'avg_win': 0.0555652473449707, 'avg_loss': -0.0439880277633667, 'gross_profit': 0.2778262367248535, 'gross_loss': -0.439880277633667, 'max_drawdown': -0.21486752955992494, 'max_drawdown_duration': 7}","{'chop': 127, 'trend_down': 59}","{'chop': 119, 'trend_down': 67}","{-1: 130, 1: 54, 0: 2}","{1: 109, -1: 77}"
48,2020-12-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,1092,"{'chop': 744, 'trend_up': 234, 'trend_down': 114}","{1: 629, -1: 451, 0: 12}",49,180,0.8388888888888889,0.7166666666666667,-0.3575396056657326,-0.35567626087012616,-0.42961866437591667,11,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.3575396056657326, 'gross_cumulative_return': -0.35567626087012616, 'gross_mean_return': -0.02869014229093279, 'gross_volatility': 0.06863925959274325, 'gross_sharpe_like': -0.4179844372034281, 'cost_impact': 0.0018633447956064586, 'mean_return': -0.028890142290932792, 'volatility': 0.06863925959274325, 'sharpe_like': -0.4208982215476454, 'win_rate': 0.35714285714285715, 'avg_trade_return': -0.028890142290932792, 'profit_factor': 0.36562495272812967, 'expectancy': -0.02889014229093279, 'avg_win': 0.04662270288467407, 'avg_loss': -0.07084172294404772, 'gross_profit': 0.23311351442337036, 'gross_loss': -0.6375755064964295, 'max_drawdown': -0.42961866437591667, 'max_drawdown_duration': 11}","{'chop': 147, 'trend_down': 28, 'trend_up': 5}","{'chop': 174, 'trend_up': 6}","{-1: 91, 1: 87, 0: 2}","{1: 109, -1: 71}"
