window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
30,2019-06-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,1098,"{'chop': 748, 'trend_up': 195, 'trend_down': 155}","{-1: 598, 1: 481, 0: 19}",49,186,0.13440860215053763,0.3333333333333333,-0.0039650797843933105,-0.0027681589126586914,-0.04548907279968262,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.0039650797843933105, 'gross_cumulative_return': -0.0027681589126586914, 'gross_mean_return': -0.00024065375328063965, 'gross_volatility': 0.023046456277370453, 'gross_sharpe_like': -0.010442115281599279, 'cost_impact': 0.0011969208717346191, 'mean_return': -0.0004406535590533167, 'volatility': 0.023046456277370453, 'sharpe_like': -0.01912023062244059, 'win_rate': 0.5, 'avg_trade_return': -0.0004406535590533167, 'profit_factor': 0.9480014667864811, 'expectancy': -0.00044065341353416443, 'avg_win': 0.0160673800855875, 'avg_loss': -0.01694868691265583, 'gross_profit': 0.048202138394117355, 'gross_loss': -0.05084605887532234, 'max_drawdown': -0.04548907279968262, 'max_drawdown_duration': 5}","{'chop': 140, 'trend_up': 29, 'trend_down': 17}","{'trend_down': 171, 'chop': 15}","{1: 90, -1: 82, 0: 14}","{1: 113, 0: 53, -1: 20}"
31,2019-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,1104,"{'chop': 803, 'trend_down': 168, 'trend_up': 133}","{-1: 637, 1: 448, 0: 19}",49,186,0.7365591397849462,0.22043010752688172,-0.25229281187057495,-0.25119924545288086,-0.20582377910614014,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.25229281187057495, 'gross_cumulative_return': -0.25119924545288086, 'gross_mean_return': -0.039088957011699677, 'gross_volatility': 0.05624022334814072, 'gross_sharpe_like': -0.6950355934706995, 'cost_impact': 0.0010935664176940918, 'mean_return': -0.0392889603972435, 'volatility': 0.056240227073431015, 'sharpe_like': -0.6985917810386006, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.0392889603972435, 'profit_factor': 0.19994635665218694, 'expectancy': -0.03928895826850619, 'avg_win': 0.034366313368082047, 'avg_loss': -0.06875106692314148, 'gross_profit': 0.06873262673616409, 'gross_loss': -0.3437553346157074, 'max_drawdown': -0.20582377910614014, 'max_drawdown_duration': 6}","{'chop': 105, 'trend_up': 80, 'trend_down': 1}","{'chop': 144, 'trend_up': 42}","{1: 131, -1: 42, 0: 13}","{-1: 137, 0: 44, 1: 5}"
32,2019-08-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,1104,"{'chop': 767, 'trend_up': 177, 'trend_down': 160}","{-1: 605, 1: 480, 0: 19}",49,174,0.8793103448275862,0.3275862068965517,0.07705891132354736,0.07812201976776123,-0.07933574914932251,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.028735632183908046, 'turnover': 0.05747126436781609, 'cumulative_return': 0.07705891132354736, 'gross_cumulative_return': 0.07812201976776123, 'gross_mean_return': 0.0165739543735981, 'gross_volatility': 0.060412000864744186, 'gross_sharpe_like': 0.2743487078122997, 'cost_impact': 0.0010631084442138672, 'mean_return': 0.016373952850699425, 'volatility': 0.06041199713945389, 'sharpe_like': 0.27103809882169777, 'win_rate': 0.4, 'avg_trade_return': 0.016373952850699425, 'profit_factor': 2.0051845559582784, 'expectancy': 0.01637395359575749, 'avg_win': 0.08165863156318665, 'avg_loss': -0.02714916504919529, 'gross_profit': 0.1633172631263733, 'gross_loss': -0.08144749701023102, 'max_drawdown': -0.07933574914932251, 'max_drawdown_duration': 3}","{'chop': 131, 'trend_up': 24, 'trend_down': 19}","{'chop': 112, 'trend_up': 44, 'trend_down': 18}","{-1: 93, 1: 65, 0: 16}","{0: 119, -1: 28, 1: 27}"
33,2019-09-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,1092,"{'chop': 758, 'trend_up': 174, 'trend_down': 160}","{-1: 592, 1: 478, 0: 22}",49,186,0.5161290322580645,0.16129032258064516,0.011365652084350586,0.01197195053100586,-0.07188063859939575,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0006000000000000001, 'samples': 3, 'trade_count': 3, 'trade_rate': 0.016129032258064516, 'turnover': 0.03225806451612903, 'cumulative_return': 0.011365652084350586, 'gross_cumulative_return': 0.01197195053100586, 'gross_mean_return': 0.006580650806427002, 'gross_volatility': 0.08940871059894562, 'gross_sharpe_like': 0.07360189809632045, 'cost_impact': 0.0006062984466552734, 'mean_return': 0.006380647420883179, 'volatility': 0.08940871059894562, 'sharpe_like': 0.07136494171696985, 'win_rate': 0.3333333333333333, 'avg_trade_return': 0.006380647420883179, 'profit_factor': 1.22604661868154, 'expectancy': 0.006380647420883172, 'avg_win': 0.10382333397865295, 'avg_loss': -0.04234069585800171, 'gross_profit': 0.10382333397865295, 'gross_loss': -0.08468139171600342, 'max_drawdown': -0.07188063859939575, 'max_drawdown_duration': 1}","{'chop': 122, 'trend_down': 61, 'trend_up': 3}","{'trend_down': 105, 'trend_up': 45, 'chop': 36}","{-1: 90, 1: 83, 0: 13}","{0: 130, 1: 56}"
34,2019-10-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,1098,"{'chop': 737, 'trend_down': 191, 'trend_up': 170}","{-1: 576, 1: 500, 0: 22}",49,180,0.6388888888888888,0.6611111111111111,0.18693184852600098,0.18855726718902588,-0.08268558979034424,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.18693184852600098, 'gross_cumulative_return': 0.18855726718902588, 'gross_mean_return': 0.026769714429974556, 'gross_volatility': 0.06501390784978867, 'gross_sharpe_like': 0.41175365879904685, 'cost_impact': 0.0016254186630249023, 'mean_return': 0.026569711044430733, 'volatility': 0.06501390784978867, 'sharpe_like': 0.4086773418668926, 'win_rate': 0.5714285714285714, 'avg_trade_return': 0.026569711044430733, 'profit_factor': 2.4903149681607375, 'expectancy': 0.026569713439260206, 'avg_win': 0.07769644260406494, 'avg_loss': -0.04159925878047943, 'gross_profit': 0.31078577041625977, 'gross_loss': -0.1247977763414383, 'max_drawdown': -0.08268558979034424, 'max_drawdown_duration': 2}","{'chop': 125, 'trend_up': 46, 'trend_down': 9}","{'chop': 142, 'trend_up': 28, 'trend_down': 10}","{1: 118, -1: 49, 0: 13}","{-1: 91, 1: 87, 0: 2}"
35,2019-11-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,1092,"{'chop': 735, 'trend_down': 179, 'trend_up': 178}","{1: 555, -1: 517, 0: 20}",49,186,0.5913978494623656,0.3548387096774194,0.048105835914611816,0.049567341804504395,-0.12444651126861572,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.048105835914611816, 'gross_cumulative_return': 0.049567341804504395, 'gross_mean_return': 0.009017492644488811, 'gross_volatility': 0.06962694972753525, 'gross_sharpe_like': 0.1295115279324477, 'cost_impact': 0.0014615058898925781, 'mean_return': 0.008817489258944988, 'volatility': 0.06962694972753525, 'sharpe_like': 0.12663902832810656, 'win_rate': 0.5714285714285714, 'avg_trade_return': 0.008817489258944988, 'profit_factor': 1.3455993285124397, 'expectancy': 0.008817489658083228, 'avg_win': 0.06007944047451019, 'avg_loss': -0.05953177809715271, 'gross_profit': 0.24031776189804077, 'gross_loss': -0.17859533429145813, 'max_drawdown': -0.12444651126861572, 'max_drawdown_duration': 2}","{'chop': 160, 'trend_down': 17, 'trend_up': 9}","{'chop': 110, 'trend_up': 62, 'trend_down': 14}","{1: 109, -1: 64, 0: 13}","{0: 75, 1: 63, -1: 48}"
36,2019-12-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,1098,"{'chop': 753, 'trend_up': 217, 'trend_down': 128}","{1: 629, -1: 450, 0: 19}",49,180,0.9777777777777777,0.40555555555555556,0.036957502365112305,0.03840291500091553,-0.008369147777557373,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.036957502365112305, 'gross_cumulative_return': 0.03840291500091553, 'gross_mean_return': 0.005571612156927586, 'gross_volatility': 0.020077265799045563, 'gross_sharpe_like': 0.27750851200029686, 'cost_impact': 0.0014454126358032227, 'mean_return': 0.005371612496674061, 'volatility': 0.020077265799045563, 'sharpe_like': 0.2675470131460539, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.005371612496674061, 'profit_factor': 1.9335492789388662, 'expectancy': 0.005371612097535815, 'avg_win': 0.015575811266899109, 'avg_loss': -0.02013888582587242, 'gross_profit': 0.07787905633449554, 'gross_loss': -0.04027777165174484, 'max_drawdown': -0.008369147777557373, 'max_drawdown_duration': 1}","{'chop': 176, 'trend_down': 4}",{'chop': 180},"{-1: 95, 1: 69, 0: 16}","{-1: 130, 0: 42, 1: 8}"
37,2020-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,1092,"{'chop': 780, 'trend_up': 197, 'trend_down': 115}","{1: 630, -1: 440, 0: 22}",49,186,0.8548387096774194,0.3279569892473118,0.023828983306884766,0.0250546932220459,-0.07665979862213135,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': 0.023828983306884766, 'gross_cumulative_return': 0.0250546932220459, 'gross_mean_return': 0.005229214671999216, 'gross_volatility': 0.051176026463508606, 'gross_sharpe_like': 0.10218094356598673, 'cost_impact': 0.0012257099151611328, 'mean_return': 0.005029214080423117, 'volatility': 0.051176026463508606, 'sharpe_like': 0.09827285211385511, 'win_rate': 0.5, 'avg_trade_return': 0.005029214080423117, 'profit_factor': 1.3434023392571508, 'expectancy': 0.005029214546084404, 'avg_win': 0.03934893384575844, 'avg_loss': -0.02929050475358963, 'gross_profit': 0.11804679781198502, 'gross_loss': -0.08787151426076889, 'max_drawdown': -0.07665979862213135, 'max_drawdown_duration': 2}","{'chop': 131, 'trend_up': 55}","{'chop': 158, 'trend_up': 28}","{1: 104, -1: 62, 0: 20}","{1: 101, -1: 47, 0: 38}"
38,2020-02-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,1092,"{'chop': 816, 'trend_up': 162, 'trend_down': 114}","{1: 608, -1: 459, 0: 25}",49,186,0.0,0.010752688172043012,-0.03780645132064819,-0.037413835525512695,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0004, 'samples': 2, 'trade_count': 2, 'trade_rate': 0.010752688172043012, 'turnover': 0.021505376344086023, 'cumulative_return': -0.03780645132064819, 'gross_cumulative_return': -0.037413835525512695, 'gross_mean_return': -0.018434882164001465, 'gross_volatility': 0.04204603284597397, 'gross_sharpe_like': -0.4384452210160574, 'cost_impact': 0.00039261579513549805, 'mean_return': -0.01863488182425499, 'volatility': 0.04204603284597397, 'sharpe_like': -0.44320190426810585, 'win_rate': 0.5, 'avg_trade_return': -0.01863488182425499, 'profit_factor': 0.2294209245584673, 'expectancy': -0.01863488182425499, 'avg_win': 0.011096153408288956, 'avg_loss': -0.048365917056798935, 'gross_profit': 0.011096153408288956, 'gross_loss': -0.048365917056798935, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}",{'chop': 186},{'trend_up': 186},"{-1: 92, 1: 80, 0: 14}","{0: 172, -1: 13, 1: 1}"
39,2020-03-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,1104,"{'chop': 862, 'trend_up': 157, 'trend_down': 85}","{1: 635, -1: 446, 0: 23}",49,180,0.7388888888888889,0.3888888888888889,-0.14250433444976807,-0.1412753462791443,-0.07006698846817017,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': -0.14250433444976807, 'gross_cumulative_return': -0.1412753462791443, 'gross_mean_return': -0.0205286405980587, 'gross_volatility': 0.04737973213195801, 'gross_sharpe_like': -0.43327895018241286, 'cost_impact': 0.0012289881706237793, 'mean_return': -0.020728643983602524, 'volatility': 0.04737973213195801, 'sharpe_like': -0.4375002358787269, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.020728643983602524, 'profit_factor': 0.2595080775922158, 'expectancy': -0.020728643451418196, 'avg_win': 0.025425497442483902, 'avg_loss': -0.039190299808979034, 'gross_profit': 0.050850994884967804, 'gross_loss': -0.19595149159431458, 'max_drawdown': -0.07006698846817017, 'max_drawdown_duration': 6}","{'chop': 140, 'trend_down': 27, 'trend_up': 13}","{'chop': 173, 'trend_down': 7}","{1: 102, -1: 65, 0: 13}","{1: 72, -1: 65, 0: 43}"
40,2020-04-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,1098,"{'chop': 850, 'trend_up': 169, 'trend_down': 79}","{1: 644, -1: 431, 0: 23}",49,186,0.7365591397849462,0.2903225806451613,-0.12453031539916992,-0.1234540343284607,-0.18305045366287231,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.12453031539916992, 'gross_cumulative_return': -0.1234540343284607, 'gross_mean_return': -0.02029130794107914, 'gross_volatility': 0.0578765831887722, 'gross_sharpe_like': -0.3505961620936801, 'cost_impact': 0.0010762810707092285, 'mean_return': -0.020491309463977814, 'volatility': 0.0578765831887722, 'sharpe_like': -0.3540518174188458, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.020491309463977814, 'profit_factor': 0.3668087726719347, 'expectancy': -0.020491311947504684, 'avg_win': 0.03561195731163025, 'avg_loss': -0.048542946577072144, 'gross_profit': 0.0712239146232605, 'gross_loss': -0.19417178630828857, 'max_drawdown': -0.18305045366287231, 'max_drawdown_duration': 4}","{'chop': 109, 'trend_up': 77}","{'chop': 158, 'trend_up': 28}","{1: 150, -1: 22, 0: 14}","{-1: 111, 1: 54, 0: 21}"
41,2020-05-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,1104,"{'chop': 867, 'trend_up': 168, 'trend_down': 69}","{1: 658, -1: 422, 0: 24}",49,180,0.6777777777777778,0.5277777777777778,0.2858847379684448,0.2876245975494385,-0.060462236404418945,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.2858847379684448, 'gross_cumulative_return': 0.2876245975494385, 'gross_mean_return': 0.03785953298211098, 'gross_volatility': 0.05060902237892151, 'gross_sharpe_like': 0.7480787259364122, 'cost_impact': 0.0017398595809936523, 'mean_return': 0.03765953332185745, 'volatility': 0.05060902237892151, 'sharpe_like': 0.7441268681282119, 'win_rate': 0.8571428571428571, 'avg_trade_return': 0.03765953332185745, 'profit_factor': 5.36002117039115, 'expectancy': 0.03765953385404178, 'avg_win': 0.05401316657662392, 'avg_loss': -0.060462262481451035, 'gross_profit': 0.3240790069103241, 'gross_loss': -0.060462262481451035, 'max_drawdown': -0.060462236404418945, 'max_drawdown_duration': 1}","{'chop': 122, 'trend_up': 53, 'trend_down': 5}",{'chop': 180},"{1: 137, -1: 30, 0: 13}","{1: 110, 0: 70}"
42,2020-06-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,1098,"{'chop': 822, 'trend_up': 219, 'trend_down': 57}","{1: 686, -1: 389, 0: 23}",49,186,0.6451612903225806,0.03225806451612903,-0.23023104667663574,-0.22972595691680908,-0.13990265130996704,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0006000000000000001, 'samples': 3, 'trade_count': 3, 'trade_rate': 0.016129032258064516, 'turnover': 0.03225806451612903, 'cumulative_return': -0.23023104667663574, 'gross_cumulative_return': -0.22972595691680908, 'gross_mean_return': -0.08159967511892319, 'gross_volatility': 0.0696820467710495, 'gross_sharpe_like': -1.1710286781189247, 'cost_impact': 0.0005050897598266602, 'mean_return': -0.08179967850446701, 'volatility': 0.0696820467710495, 'sharpe_like': -1.1738989064605372, 'win_rate': 0.0, 'avg_trade_return': -0.08179967850446701, 'profit_factor': 0.0, 'expectancy': -0.08179967850446701, 'avg_win': 0.0, 'avg_loss': -0.08179967850446701, 'gross_profit': 0.0, 'gross_loss': -0.24539902806282043, 'max_drawdown': -0.13990265130996704, 'max_drawdown_duration': 2}","{'chop': 120, 'trend_up': 65, 'trend_down': 1}","{'chop': 184, 'trend_up': 2}","{1: 118, -1: 54, 0: 14}","{0: 112, -1: 74}"
43,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,1104,"{'chop': 759, 'trend_up': 292, 'trend_down': 53}","{1: 745, -1: 335, 0: 24}",49,186,0.5752688172043011,0.12903225806451613,0.060407161712646484,0.060819268226623535,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0004, 'samples': 2, 'trade_count': 2, 'trade_rate': 0.010752688172043012, 'turnover': 0.021505376344086023, 'cumulative_return': 0.060407161712646484, 'gross_cumulative_return': 0.060819268226623535, 'gross_mean_return': 0.03012305498123169, 'gross_volatility': 0.025854984298348427, 'gross_sharpe_like': 1.1650772877535995, 'cost_impact': 0.0004121065139770508, 'mean_return': 0.029923055320978165, 'volatility': 0.025854984298348427, 'sharpe_like': 1.1573418485073146, 'win_rate': 1.0, 'avg_trade_return': 0.029923055320978165, 'profit_factor': None, 'expectancy': 0.029923055320978165, 'avg_win': 0.029923055320978165, 'avg_loss': 0.0, 'gross_profit': 0.05984611064195633, 'gross_loss': 0.0, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}","{'chop': 162, 'trend_up': 21, 'trend_down': 3}","{'trend_up': 97, 'chop': 89}","{1: 91, -1: 82, 0: 13}","{0: 163, 1: 23}"
44,2020-08-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,1104,"{'chop': 781, 'trend_up': 270, 'trend_down': 53}","{1: 728, -1: 360, 0: 16}",49,168,0.47619047619047616,0.15476190476190477,-0.002819955348968506,-0.001816391944885254,-0.2098071575164795,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.02976190476190476, 'turnover': 0.05952380952380952, 'cumulative_return': -0.002819955348968506, 'gross_cumulative_return': -0.001816391944885254, 'gross_mean_return': 0.005013656802475452, 'gross_volatility': 0.11624525487422943, 'gross_sharpe_like': 0.04312999105124709, 'cost_impact': 0.001003563404083252, 'mean_return': 0.004813653416931629, 'volatility': 0.11624524742364883, 'sharpe_like': 0.04140946424578166, 'win_rate': 0.4, 'avg_trade_return': 0.004813653416931629, 'profit_factor': 1.107923694617573, 'expectancy': 0.004813651740550998, 'avg_win': 0.12354007363319397, 'avg_loss': -0.07433729618787766, 'gross_profit': 0.24708014726638794, 'gross_loss': -0.22301188111305237, 'max_drawdown': -0.2098071575164795, 'max_drawdown_duration': 4}","{'chop': 81, 'trend_up': 72, 'trend_down': 15}","{'chop': 159, 'trend_up': 9}","{1: 115, -1: 40, 0: 13}","{-1: 65, 0: 61, 1: 42}"
45,2020-09-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,1086,"{'chop': 702, 'trend_up': 335, 'trend_down': 49}","{1: 770, -1: 301, 0: 15}",49,186,0.4838709677419355,0.34946236559139787,-0.14048463106155396,-0.13942432403564453,-0.1565801501274109,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.14048463106155396, 'gross_cumulative_return': -0.13942432403564453, 'gross_mean_return': -0.023036262020468712, 'gross_volatility': 0.06195005401968956, 'gross_sharpe_like': -0.3718521700263103, 'cost_impact': 0.0010603070259094238, 'mean_return': -0.023236265406012535, 'volatility': 0.06195005774497986, 'sharpe_like': -0.3750806093138064, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.023236265406012535, 'profit_factor': 0.34012506805993226, 'expectancy': -0.02323626354336739, 'avg_win': 0.035930607467889786, 'avg_loss': -0.05281969904899597, 'gross_profit': 0.07186121493577957, 'gross_loss': -0.2112787961959839, 'max_drawdown': -0.1565801501274109, 'max_drawdown_duration': 5}","{'chop': 144, 'trend_up': 40, 'trend_down': 2}","{'trend_up': 122, 'chop': 50, 'trend_down': 14}","{1: 112, -1: 61, 0: 13}","{-1: 154, 0: 22, 1: 10}"
46,2020-10-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,1092,"{'chop': 705, 'trend_up': 361, 'trend_down': 26}","{1: 794, -1: 283, 0: 15}",49,180,0.7888888888888889,0.2222222222222222,-0.025657594203948975,-0.024674654006958008,-0.09278297424316406,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.027777777777777776, 'turnover': 0.05555555555555555, 'cumulative_return': -0.025657594203948975, 'gross_cumulative_return': -0.024674654006958008, 'gross_mean_return': -0.0018379210960119963, 'gross_volatility': 0.08917534351348877, 'gross_sharpe_like': -0.02061019362077355, 'cost_impact': 0.0009829401969909668, 'mean_return': -0.0020379244815558195, 'volatility': 0.08917534351348877, 'sharpe_like': -0.022853003994849325, 'win_rate': 0.4, 'avg_trade_return': -0.0020379244815558195, 'profit_factor': 0.9482924533480896, 'expectancy': -0.0020379260182380662, 'avg_win': 0.09343647956848145, 'avg_loss': -0.06568752974271774, 'gross_profit': 0.1868729591369629, 'gross_loss': -0.19706258177757263, 'max_drawdown': -0.09278297424316406, 'max_drawdown_duration': 2}","{'chop': 132, 'trend_down': 33, 'trend_up': 15}","{'chop': 166, 'trend_up': 12, 'trend_down': 2}","{-1: 90, 1: 77, 0: 13}","{0: 78, 1: 67, -1: 35}"
47,2020-11-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,1086,"{'chop': 737, 'trend_up': 290, 'trend_down': 59}","{1: 721, -1: 351, 0: 14}",49,186,0.956989247311828,0.27956989247311825,-0.37125563621520996,-0.3703118562698364,-0.3457182049751282,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.37125563621520996, 'gross_cumulative_return': -0.3703118562698364, 'gross_mean_return': -0.06121930852532387, 'gross_volatility': 0.07819186896085739, 'gross_sharpe_like': -0.7829370155606598, 'cost_impact': 0.0009437799453735352, 'mean_return': -0.06141931191086769, 'volatility': 0.07819186896085739, 'sharpe_like': -0.7854948695703131, 'win_rate': 0.14285714285714285, 'avg_trade_return': -0.06141931191086769, 'profit_factor': 0.15270629826445595, 'expectancy': -0.061419314571789334, 'avg_win': 0.07748648524284363, 'avg_loss': -0.08457028120756149, 'gross_profit': 0.07748648524284363, 'gross_loss': -0.5074216723442078, 'max_drawdown': -0.3457182049751282, 'max_drawdown_duration': 6}","{'chop': 127, 'trend_down': 59}","{'chop': 121, 'trend_down': 65}","{-1: 135, 1: 38, 0: 13}","{1: 138, -1: 48}"
48,2020-12-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,1092,"{'chop': 744, 'trend_up': 234, 'trend_down': 114}","{1: 617, -1: 460, 0: 15}",49,180,0.8277777777777777,0.32222222222222224,-0.09107303619384766,-0.09014463424682617,-0.09320521354675293,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.027777777777777776, 'turnover': 0.05555555555555555, 'cumulative_return': -0.09107303619384766, 'gross_cumulative_return': -0.09014463424682617, 'gross_mean_return': -0.017159366980195045, 'gross_volatility': 0.061979230493307114, 'gross_sharpe_like': -0.2768567283527022, 'cost_impact': 0.0009284019470214844, 'mean_return': -0.01735936664044857, 'volatility': 0.061979230493307114, 'sharpe_like': -0.28008361030431217, 'win_rate': 0.4, 'avg_trade_return': -0.01735936664044857, 'profit_factor': 0.5074999902765535, 'expectancy': -0.017359370738267894, 'avg_win': 0.044720202684402466, 'avg_loss': -0.05874575302004814, 'gross_profit': 0.08944040536880493, 'gross_loss': -0.17623725533485413, 'max_drawdown': -0.09320521354675293, 'max_drawdown_duration': 2}","{'chop': 147, 'trend_down': 28, 'trend_up': 5}","{'chop': 178, 'trend_up': 2}","{-1: 92, 1: 73, 0: 15}","{0: 78, 1: 55, -1: 47}"
