window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
59,2021-11-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,1086,"{'chop': 761, 'trend_down': 207, 'trend_up': 118}","{-1: 632, 1: 437, 0: 17}",49,186,0.6397849462365591,0.3709677419354839,-0.07862839710191172,-0.0776892697432664,-0.024390902709960915,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.026881720430107527, 'turnover': 0.053763440860215055, 'cumulative_return': -0.07862839710191172, 'gross_cumulative_return': -0.0776892697432664, 'gross_mean_return': -0.013871490955352783, 'gross_volatility': 0.07168824820602719, 'gross_sharpe_like': -0.19349741837026138, 'cost_impact': 0.0009391273586453197, 'mean_return': -0.014071490955352789, 'volatility': 0.07168824820602719, 'sharpe_like': -0.19628727591323297, 'win_rate': 0.6, 'avg_trade_return': -0.014071490955352789, 'profit_factor': 0.5460820551764279, 'expectancy': -0.014071490955352785, 'avg_win': 0.028214309024810796, 'avg_loss': -0.07750019092559815, 'gross_profit': 0.08464292707443238, 'gross_loss': -0.1550003818511963, 'max_drawdown': -0.024390902709960915, 'max_drawdown_duration': 2}","{'chop': 133, 'trend_down': 49, 'trend_up': 4}","{'chop': 102, 'trend_up': 50, 'trend_down': 34}","{-1: 111, 1: 58, 0: 17}","{-1: 91, 0: 72, 1: 23}"
60,2021-12-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,1092,"{'chop': 760, 'trend_down': 227, 'trend_up': 105}","{-1: 636, 1: 435, 0: 21}",49,180,0.9166666666666666,0.4666666666666667,0.09073670928690891,0.09225210360045843,-0.1737145941376872,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.09073670928690891, 'gross_cumulative_return': 0.09225210360045843, 'gross_mean_return': 0.017092457839420865, 'gross_volatility': 0.1046952169382517, 'gross_sharpe_like': 0.16325920456807347, 'cost_impact': 0.001515394313549523, 'mean_return': 0.016892457839420862, 'volatility': 0.1046952169382517, 'sharpe_like': 0.16134889762331628, 'win_rate': 0.42857142857142855, 'avg_trade_return': 0.016892457839420862, 'profit_factor': 1.6484140329249302, 'expectancy': 0.016892457839420862, 'avg_win': 0.10020364662806193, 'avg_loss': -0.04559093375205994, 'gross_profit': 0.3006109398841858, 'gross_loss': -0.18236373500823977, 'max_drawdown': -0.1737145941376872, 'max_drawdown_duration': 4}","{'chop': 122, 'trend_down': 53, 'trend_up': 5}","{'chop': 123, 'trend_down': 50, 'trend_up': 7}","{-1: 105, 1: 61, 0: 14}","{1: 118, -1: 44, 0: 18}"
61,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,1086,"{'chop': 710, 'trend_down': 262, 'trend_up': 114}","{-1: 607, 1: 457, 0: 22}",49,186,0.7903225806451613,0.46236559139784944,0.38615213638052204,0.3877350699098714,-0.13682803173065194,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': 0.38615213638052204, 'gross_cumulative_return': 0.3877350699098714, 'gross_mean_return': 0.06030373771985372, 'gross_volatility': 0.09785888823649526, 'gross_sharpe_like': 0.6162315841369245, 'cost_impact': 0.0015829335293493507, 'mean_return': 0.06010373771985372, 'volatility': 0.09785888823649526, 'sharpe_like': 0.6141878249689616, 'win_rate': 0.8333333333333334, 'avg_trade_return': 0.06010373771985372, 'profit_factor': 3.6355887880417166, 'expectancy': 0.06010373771985372, 'avg_win': 0.09949009160995484, 'avg_loss': -0.13682803173065186, 'gross_profit': 0.49745045804977417, 'gross_loss': -0.13682803173065186, 'max_drawdown': -0.13682803173065194, 'max_drawdown_duration': 1}","{'chop': 135, 'trend_up': 39, 'trend_down': 12}","{'chop': 148, 'trend_up': 24, 'trend_down': 14}","{1: 121, -1: 52, 0: 13}","{-1: 98, 0: 47, 1: 41}"
62,2022-02-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,1086,"{'chop': 723, 'trend_down': 225, 'trend_up': 138}","{-1: 563, 1: 501, 0: 22}",49,186,0.8494623655913979,0.489247311827957,-0.12178109061716869,-0.12052509129895694,-0.22656539899758676,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.12178109061716869, 'gross_cumulative_return': -0.12052509129895694, 'gross_mean_return': -0.016095638275146484, 'gross_volatility': 0.06865548353437535, 'gross_sharpe_like': -0.2344406804314109, 'cost_impact': 0.0012559993182117424, 'mean_return': -0.01629563827514649, 'volatility': 0.06865548353437535, 'sharpe_like': -0.23735377622076423, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.01629563827514649, 'profit_factor': 0.5339808533324037, 'expectancy': -0.016295638275146487, 'avg_win': 0.043568246968587236, 'avg_loss': -0.06119355220794678, 'gross_profit': 0.1307047409057617, 'gross_loss': -0.24477420883178713, 'max_drawdown': -0.22656539899758676, 'max_drawdown_duration': 4}","{'chop': 142, 'trend_down': 44}","{'chop': 170, 'trend_down': 16}","{-1: 95, 1: 77, 0: 14}","{1: 166, -1: 20}"
63,2022-03-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,1104,"{'chop': 785, 'trend_down': 222, 'trend_up': 97}","{-1: 608, 1: 473, 0: 23}",49,180,0.6555555555555556,0.25555555555555554,0.15851854646259533,0.15987932182746012,-0.06382098455429075,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': 0.15851854646259533, 'gross_cumulative_return': 0.15987932182746012, 'gross_mean_return': 0.02773861090342204, 'gross_volatility': 0.08207837284657998, 'gross_sharpe_like': 0.33795273884474725, 'cost_impact': 0.0013607753648647858, 'mean_return': 0.027538610903422033, 'volatility': 0.08207837284657997, 'sharpe_like': 0.33551604336622165, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.027538610903422033, 'profit_factor': 2.324822500731121, 'expectancy': 0.02753861090342204, 'avg_win': 0.07248787920475007, 'avg_loss': -0.062359925699234015, 'gross_profit': 0.2899515168190003, 'gross_loss': -0.12471985139846803, 'max_drawdown': -0.06382098455429075, 'max_drawdown_duration': 2}","{'chop': 128, 'trend_up': 29, 'trend_down': 23}","{'chop': 110, 'trend_down': 59, 'trend_up': 11}","{-1: 99, 1: 66, 0: 15}","{1: 104, 0: 60, -1: 16}"
64,2022-04-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,1098,"{'chop': 791, 'trend_down': 228, 'trend_up': 79}","{-1: 649, 1: 424, 0: 25}",49,186,0.7311827956989247,0.1881720430107527,0.01814307453141173,0.018750591568658326,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0006000000000000001, 'samples': 3, 'trade_count': 3, 'trade_rate': 0.016129032258064516, 'turnover': 0.03225806451612903, 'cumulative_return': 0.01814307453141173, 'gross_cumulative_return': 0.018750591568658326, 'gross_mean_return': 0.006475170453389485, 'gross_volatility': 0.02806732766376684, 'gross_sharpe_like': 0.23070135251061055, 'cost_impact': 0.0006075170372465966, 'mean_return': 0.006275170453389487, 'volatility': 0.02806732766376684, 'sharpe_like': 0.22357562959192365, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.006275170453389487, 'profit_factor': 1.7252072231287916, 'expectancy': 0.006275170453389486, 'avg_win': 0.022392157125473024, 'avg_loss': -0.025958802890777587, 'gross_profit': 0.04478431425094605, 'gross_loss': -0.025958802890777587, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}","{'chop': 122, 'trend_up': 35, 'trend_down': 29}","{'chop': 127, 'trend_up': 59}","{1: 105, -1: 66, 0: 15}","{0: 129, -1: 45, 1: 12}"
65,2022-05-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,1104,"{'chop': 806, 'trend_down': 191, 'trend_up': 107}","{-1: 582, 1: 493, 0: 29}",49,180,0.6833333333333333,0.35,0.07636170930497599,0.0776411379929498,-0.04171432343883319,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': 0.07636170930497599, 'gross_cumulative_return': 0.0776411379929498, 'gross_mean_return': 0.015013555685679117, 'gross_volatility': 0.08040315594218819, 'gross_sharpe_like': 0.18672843758115945, 'cost_impact': 0.001279428687973816, 'mean_return': 0.014813555685679112, 'volatility': 0.08040315594218819, 'sharpe_like': 0.18424097303258116, 'win_rate': 0.3333333333333333, 'avg_trade_return': 0.014813555685679112, 'profit_factor': 1.9868564639591673, 'expectancy': 0.014813555685679112, 'avg_win': 0.0894732211112976, 'avg_loss': -0.02251627702713013, 'gross_profit': 0.1789464422225952, 'gross_loss': -0.09006510810852052, 'max_drawdown': -0.04171432343883319, 'max_drawdown_duration': 4}","{'chop': 128, 'trend_down': 46, 'trend_up': 6}","{'chop': 159, 'trend_up': 13, 'trend_down': 8}","{-1: 99, 1: 66, 0: 15}","{1: 132, -1: 26, 0: 22}"
66,2022-06-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1098,"{'chop': 805, 'trend_down': 188, 'trend_up': 105}","{-1: 574, 1: 490, 0: 34}",49,186,0.8817204301075269,0.3010752688172043,-0.030215199887125954,-0.02904444327072364,-0.06803874360387718,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.030215199887125954, 'gross_cumulative_return': -0.02904444327072364, 'gross_mean_return': -0.004514038562774658, 'gross_volatility': 0.030183396138466555, 'gross_sharpe_like': -0.14955369972505653, 'cost_impact': 0.001170756616402313, 'mean_return': -0.004714038562774657, 'volatility': 0.030183396138466555, 'sharpe_like': -0.15617985932228998, 'win_rate': 0.6666666666666666, 'avg_trade_return': -0.004714038562774657, 'profit_factor': 0.6296805303628337, 'expectancy': -0.004714038562774659, 'avg_win': 0.012023422527313234, 'avg_loss': -0.03818896074295044, 'gross_profit': 0.048093690109252935, 'gross_loss': -0.07637792148590088, 'max_drawdown': -0.06803874360387718, 'max_drawdown_duration': 4}","{'chop': 159, 'trend_up': 15, 'trend_down': 12}","{'chop': 171, 'trend_up': 11, 'trend_down': 4}","{1: 91, -1: 74, 0: 21}","{1: 123, 0: 63}"
67,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,1104,"{'chop': 837, 'trend_down': 148, 'trend_up': 119}","{1: 537, -1: 526, 0: 41}",49,186,0.8118279569892473,0.06989247311827956,-0.28590994073120835,-0.285144741190854,-0.19376498384940366,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.026881720430107527, 'turnover': 0.053763440860215055, 'cumulative_return': -0.28590994073120835, 'gross_cumulative_return': -0.285144741190854, 'gross_mean_return': -0.06366462707519531, 'gross_volatility': 0.05451716415009569, 'gross_sharpe_like': -1.1677905127257717, 'cost_impact': 0.0007651995403543665, 'mean_return': -0.06386462707519532, 'volatility': 0.0545171641500957, 'sharpe_like': -1.1714590821225466, 'win_rate': 0.0, 'avg_trade_return': -0.06386462707519532, 'profit_factor': 0.0, 'expectancy': -0.06386462707519532, 'avg_win': 0.0, 'avg_loss': -0.06386462707519532, 'gross_profit': 0.0, 'gross_loss': -0.31932313537597656, 'max_drawdown': -0.19376498384940366, 'max_drawdown_duration': 4}","{'trend_up': 105, 'chop': 78, 'trend_down': 3}","{'chop': 113, 'trend_up': 73}","{1: 166, 0: 14, -1: 6}","{-1: 130, 0: 49, 1: 7}"
68,2022-08-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,1104,"{'chop': 792, 'trend_up': 173, 'trend_down': 139}","{1: 593, -1: 469, 0: 42}",49,168,0.7202380952380952,0.35714285714285715,-0.08377185939344967,-0.08302083688534512,-0.12017917844943882,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.023809523809523808, 'turnover': 0.047619047619047616, 'cumulative_return': -0.08377185939344967, 'gross_cumulative_return': -0.08302083688534512, 'gross_mean_return': -0.019348174333572388, 'gross_volatility': 0.07376547748565795, 'gross_sharpe_like': -0.2622930806261534, 'cost_impact': 0.0007510225081045485, 'mean_return': -0.01954817433357239, 'volatility': 0.07376547748565795, 'sharpe_like': -0.2650043760290591, 'win_rate': 0.5, 'avg_trade_return': -0.01954817433357239, 'profit_factor': 0.5289792784447879, 'expectancy': -0.01954817433357239, 'avg_win': 0.0439071093082428, 'avg_loss': -0.08300345797538758, 'gross_profit': 0.0878142186164856, 'gross_loss': -0.16600691595077516, 'max_drawdown': -0.12017917844943882, 'max_drawdown_duration': 3}","{'chop': 90, 'trend_down': 40, 'trend_up': 38}","{'chop': 135, 'trend_down': 22, 'trend_up': 11}","{-1: 101, 1: 54, 0: 13}","{-1: 86, 0: 53, 1: 29}"
69,2022-09-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,1086,"{'chop': 739, 'trend_up': 212, 'trend_down': 135}","{1: 586, -1: 460, 0: 40}",49,186,0.7580645161290323,0.4731182795698925,0.04572712313954419,0.04718768032151499,-0.12250967369970678,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.04572712313954419, 'gross_cumulative_return': 0.04718768032151499, 'gross_mean_return': 0.010142879826681954, 'gross_volatility': 0.0925777026074328, 'gross_sharpe_like': 0.10956072078923691, 'cost_impact': 0.0014605571819708008, 'mean_return': 0.009942879826681955, 'volatility': 0.0925777026074328, 'sharpe_like': 0.10740037337979556, 'win_rate': 0.42857142857142855, 'avg_trade_return': 0.009942879826681955, 'profit_factor': 1.3904427011430707, 'expectancy': 0.00994287982668195, 'avg_win': 0.08261991879145304, 'avg_loss': -0.04456489939689636, 'gross_profit': 0.2478597563743591, 'gross_loss': -0.17825959758758544, 'max_drawdown': -0.12250967369970678, 'max_drawdown_duration': 3}","{'chop': 90, 'trend_up': 59, 'trend_down': 37}","{'trend_down': 75, 'trend_up': 58, 'chop': 53}","{1: 91, -1: 82, 0: 13}","{1: 100, -1: 86}"
70,2022-10-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,1092,"{'chop': 659, 'trend_up': 249, 'trend_down': 184}","{1: 622, -1: 435, 0: 35}",49,180,0.7833333333333333,0.2,-0.11619190916845346,-0.11528471526590944,-0.13721841130665113,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.027777777777777776, 'turnover': 0.05555555555555555, 'cumulative_return': -0.11619190916845346, 'gross_cumulative_return': -0.11528471526590944, 'gross_mean_return': -0.023232245445251466, 'gross_volatility': 0.04833934065749576, 'gross_sharpe_like': -0.48060741270472723, 'cost_impact': 0.0009071939025440123, 'mean_return': -0.023432245445251472, 'volatility': 0.04833934065749576, 'sharpe_like': -0.48474482950188813, 'win_rate': 0.6, 'avg_trade_return': -0.023432245445251472, 'profit_factor': 0.22917586933991413, 'expectancy': -0.02343224544525147, 'avg_win': 0.011611176935831705, 'avg_loss': -0.07599737901687623, 'gross_profit': 0.034833530807495114, 'gross_loss': -0.15199475803375245, 'max_drawdown': -0.13721841130665113, 'max_drawdown_duration': 4}","{'chop': 107, 'trend_down': 38, 'trend_up': 35}","{'chop': 104, 'trend_up': 49, 'trend_down': 27}","{-1: 89, 1: 77, 0: 14}","{0: 127, 1: 42, -1: 11}"
71,2022-11-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,1086,"{'chop': 645, 'trend_up': 247, 'trend_down': 194}","{1: 603, -1: 455, 0: 28}",49,186,0.6559139784946236,0.46236559139784944,-0.0017052662424426046,-0.0003055944277434719,-0.09449271844397267,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.0017052662424426046, 'gross_cumulative_return': -0.0003055944277434719, 'gross_mean_return': 0.0005713530949183873, 'gross_volatility': 0.037505973134922245, 'gross_sharpe_like': 0.015233656059610245, 'cost_impact': 0.0013996718146991327, 'mean_return': 0.00037135309491838554, 'volatility': 0.037505973134922245, 'sharpe_like': 0.009901172103507277, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.00037135309491838554, 'profit_factor': 1.0269617184164752, 'expectancy': 0.000371353094918387, 'avg_win': 0.01980257968902588, 'avg_loss': -0.04820671339035035, 'gross_profit': 0.0990128984451294, 'gross_loss': -0.0964134267807007, 'max_drawdown': -0.09449271844397267, 'max_drawdown_duration': 2}","{'chop': 149, 'trend_down': 23, 'trend_up': 14}","{'chop': 89, 'trend_down': 83, 'trend_up': 14}","{-1: 99, 1: 74, 0: 13}","{1: 104, -1: 81, 0: 1}"
72,2022-12-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,1092,"{'chop': 670, 'trend_up': 255, 'trend_down': 167}","{1: 592, -1: 474, 0: 26}",49,180,0.8666666666666667,0.4666666666666667,0.11608890492330559,0.11763014751090894,-0.036451187324523904,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.11608890492330559, 'gross_cumulative_return': 0.11763014751090894, 'gross_mean_return': 0.01746199812207903, 'gross_volatility': 0.059503686874822444, 'gross_sharpe_like': 0.2934607759484506, 'cost_impact': 0.001541242587603353, 'mean_return': 0.01726199812207903, 'volatility': 0.059503686874822444, 'sharpe_like': 0.29009963968103347, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.01726199812207903, 'profit_factor': 2.380106700855272, 'expectancy': 0.01726199812207903, 'avg_win': 0.04167761545181274, 'avg_loss': -0.04377704520225525, 'gross_profit': 0.20838807725906372, 'gross_loss': -0.0875540904045105, 'max_drawdown': -0.036451187324523904, 'max_drawdown_duration': 2}","{'chop': 130, 'trend_up': 46, 'trend_down': 4}","{'chop': 128, 'trend_up': 48, 'trend_down': 4}","{-1: 84, 1: 80, 0: 16}","{1: 100, -1: 68, 0: 12}"
73,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,1086,"{'chop': 628, 'trend_up': 297, 'trend_down': 161}","{1: 563, -1: 504, 0: 19}",49,186,0.13978494623655913,0.24731182795698925,-0.016740620989530663,-0.015359788400962526,-0.04453950662930373,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.016740620989530663, 'gross_cumulative_return': -0.015359788400962526, 'gross_mean_return': -0.0021252291543143137, 'gross_volatility': 0.013982550502292563, 'gross_sharpe_like': -0.15199152357546383, 'cost_impact': 0.0013808325885681372, 'mean_return': -0.002325229154314313, 'volatility': 0.013982550502292563, 'sharpe_like': -0.16629506569156113, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.002325229154314313, 'profit_factor': 0.6400661874320581, 'expectancy': -0.002325229154314313, 'avg_win': 0.01447224955558777, 'avg_loss': -0.009044220638275145, 'gross_profit': 0.02894449911117554, 'gross_loss': -0.045221103191375726, 'max_drawdown': -0.04453950662930373, 'max_drawdown_duration': 5}","{'chop': 181, 'trend_down': 5}","{'trend_up': 155, 'chop': 30, 'trend_down': 1}","{-1: 119, 1: 51, 0: 16}","{1: 145, 0: 31, -1: 10}"
74,2023-02-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,1086,"{'chop': 731, 'trend_up': 192, 'trend_down': 163}","{-1: 621, 1: 446, 0: 19}",49,186,0.8870967741935484,0.3172043010752688,0.07479197179718922,0.07585243499251026,-0.003836498370610064,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.026881720430107527, 'turnover': 0.053763440860215055, 'cumulative_return': 0.07479197179718922, 'gross_cumulative_return': 0.07585243499251026, 'gross_mean_return': 0.015370786190032959, 'gross_volatility': 0.04103755547442614, 'gross_sharpe_like': 0.3745541373586873, 'cost_impact': 0.0010604631953210486, 'mean_return': 0.015170786190032957, 'volatility': 0.04103755547442614, 'sharpe_like': 0.3696805527192553, 'win_rate': 0.2, 'avg_trade_return': 0.015170786190032957, 'profit_factor': 6.991897666364469, 'expectancy': 0.015170786190032958, 'avg_win': 0.08851334791183471, 'avg_loss': -0.0031648542404174806, 'gross_profit': 0.08851334791183471, 'gross_loss': -0.012659416961669922, 'max_drawdown': -0.003836498370610064, 'max_drawdown_duration': 2}","{'chop': 132, 'trend_down': 41, 'trend_up': 13}","{'chop': 137, 'trend_down': 37, 'trend_up': 12}","{-1: 99, 1: 65, 0: 22}","{0: 80, 1: 64, -1: 42}"
75,2023-03-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,1104,"{'chop': 791, 'trend_up': 167, 'trend_down': 146}","{-1: 631, 1: 445, 0: 28}",49,180,1.0,0.5333333333333333,0.04391616321315195,0.04536971267989598,-0.024987425994872914,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.04391616321315195, 'gross_cumulative_return': 0.04536971267989598, 'gross_mean_return': 0.006458648613521031, 'gross_volatility': 0.015215519216372313, 'gross_sharpe_like': 0.4244777008050668, 'cost_impact': 0.0014535494667440307, 'mean_return': 0.00625864861352103, 'volatility': 0.015215519216372313, 'sharpe_like': 0.41133322659055593, 'win_rate': 0.8571428571428571, 'avg_trade_return': 0.00625864861352103, 'profit_factor': 2.753303453650501, 'expectancy': 0.006258648613521029, 'avg_win': 0.011466327714920043, 'avg_loss': -0.024987425994873046, 'gross_profit': 0.06879796628952026, 'gross_loss': -0.024987425994873046, 'max_drawdown': -0.024987425994872914, 'max_drawdown_duration': 1}",{'chop': 180},{'chop': 180},"{1: 92, -1: 71, 0: 17}","{1: 88, -1: 85, 0: 7}"
76,2023-04-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,1098,"{'chop': 873, 'trend_down': 117, 'trend_up': 108}","{-1: 629, 1: 438, 0: 31}",49,186,0.8655913978494624,0.44623655913978494,0.021381188076685653,0.02281061287805275,-0.11839428820333553,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.021381188076685653, 'gross_cumulative_return': 0.02281061287805275, 'gross_mean_return': 0.005407299314226423, 'gross_volatility': 0.07335215189608503, 'gross_sharpe_like': 0.0737169827258336, 'cost_impact': 0.0014294248013670963, 'mean_return': 0.005207299314226422, 'volatility': 0.07335215189608503, 'sharpe_like': 0.07099040968291412, 'win_rate': 0.2857142857142857, 'avg_trade_return': 0.005207299314226422, 'profit_factor': 1.245734971165567, 'expectancy': 0.005207299314226421, 'avg_win': 0.09239304404258727, 'avg_loss': -0.02966699857711792, 'gross_profit': 0.18478608808517455, 'gross_loss': -0.1483349928855896, 'max_drawdown': -0.11839428820333553, 'max_drawdown_duration': 2}","{'trend_up': 87, 'chop': 82, 'trend_down': 17}","{'trend_up': 94, 'chop': 85, 'trend_down': 7}","{1: 135, -1: 35, 0: 16}","{-1: 114, 1: 66, 0: 6}"
77,2023-05-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,1104,"{'chop': 835, 'trend_up': 169, 'trend_down': 100}","{-1: 556, 1: 515, 0: 33}",49,180,0.8444444444444444,0.14444444444444443,-0.006767906481000785,-0.005971419458751459,-0.006080475044250466,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.022222222222222223, 'turnover': 0.044444444444444446, 'cumulative_return': -0.006767906481000785, 'gross_cumulative_return': -0.005971419458751459, 'gross_mean_return': -0.0011036545038223267, 'gross_volatility': 0.03240032818248288, 'gross_sharpe_like': -0.03406306558397805, 'cost_impact': 0.0007964870222493259, 'mean_return': -0.0013036545038223257, 'volatility': 0.03240032818248288, 'sharpe_like': -0.04023584256554357, 'win_rate': 0.25, 'avg_trade_return': -0.0013036545038223257, 'profit_factor': 0.8858201960975431, 'expectancy': -0.0013036545038223255, 'avg_win': 0.04045561294555664, 'avg_loss': -0.015223410320281981, 'gross_profit': 0.04045561294555664, 'gross_loss': -0.045670230960845944, 'max_drawdown': -0.006080475044250466, 'max_drawdown_duration': 1}","{'chop': 177, 'trend_up': 3}","{'chop': 149, 'trend_up': 30, 'trend_down': 1}","{1: 131, -1: 35, 0: 14}","{0: 149, -1: 21, 1: 10}"
